id,created_at,text,retweeted,media,retweeted_count,favorite_count
1001198573348835328,2018-05-28 20:28:35,b'RT @CityofEdmonton: Driving along #yegbikegrid? 4 Things to Know: \n3) Shoulder check and look both ways #yegtraffic https://t.co/Cc3pjFmIdk',False,true,3,0
999759731701895168,2018-05-24 21:11:09,"b""RT @CityofEdmonton: Driving along #yegbikegrid? 4 Things to Know:\n2) Don't stop on green paint #yegtraffic https://t.co/lmWNE5YV7A""",False,true,7,0
999029556844478464,2018-05-22 20:49:42,b'RT @CityofEdmonton: News: Gearing up for spring https://t.co/TtCWAt6VkP #yegtraffic #yegbike https://t.co/cTbnnbSxrk',False,true,3,0
999010975826100224,2018-05-22 19:35:52,"b'RT @ABTransComm: Want to improve traffic safety in your community? Apply now for an Alberta Traffic Safety Fund grant, find out more at htt\xe2\x80\xa6'",False,false,5,0
997227483224129536,2018-05-17 21:28:54,b'@ab_amss @TrmptRider Thank you! Always great to partner with you to promote safety!',False,false,0,2
996802249035726848,2018-05-16 17:19:10,b'RT @RCMPAlberta: Look twice for motorcycles before you change lanes. There could be a life depending on it. Share the road. #summersafety #\xe2\x80\xa6',False,false,64,0
996423732137680897,2018-05-15 16:15:05,b'RT @Safety_Canada: #CanadaRoadSafetyWeek starts today \xe2\x80\x93 it\xe2\x80\x99s a good time to remember to always #drivesober #dontdrivehigh https://t.co/eHNH\xe2\x80\xa6',False,false,36,0
996423369544290304,2018-05-15 16:13:38,"b'RT @TrafficServices: #CanadaRoadSafetyWeek is on and is about talking about high-risk driving behaviours.  Speeding, Distracted, Impaired,\xe2\x80\xa6'",False,false,9,0
993902100852559872,2018-05-08 17:15:01,"b'Have you signed up yet for the 7th Annual Run, Walk, Ride for Vision Zero? The Vision Zero team is at the Edmonton\xe2\x80\xa6 https://t.co/j6vrKpJEb4'",False,false,1,6
992159314503548930,2018-05-03 21:49:48,"b'@VisionZeroCA Checked on this, the crosswalk list presented to Council identifies only the locations that meet the\xe2\x80\xa6 https://t.co/XkqB0monnM'",False,false,0,0
991707246923927552,2018-05-02 15:53:27,"b'""To better understand why these fatalities are occurring and to prevent them from occurring again in the future, th\xe2\x80\xa6 https://t.co/qleYK6ah4L'",False,false,2,1
991707067172859905,2018-05-02 15:52:44,"b'""Based on last five years, both the fatal and serious injuries continue to trend down, if more slowly than the orig\xe2\x80\xa6 https://t.co/7CYBZ7O7cc'",False,false,1,1
991705600496029698,2018-05-02 15:46:54,"b'""Each of the four programs is supported by work in the 5 E\xe2\x80\x99s of traffic safety: Engineering, Enforcement, Education\xe2\x80\xa6 https://t.co/Ci7urpvRVD'",False,false,1,1
991704765728940033,2018-05-02 15:43:35,"b'""The Road Safety Strategy is the framework by which we plan to achieve Vision Zero &amp; there are four areas of focus:\xe2\x80\xa6 https://t.co/Ym05DJAazk'",False,false,2,3
991704259925164033,2018-05-02 15:41:35,b'The second Vision Zero Annual Report is presented today at Community and Public Services Committee. Read the comple\xe2\x80\xa6 https://t.co/ONIVtWOsEz',False,false,3,0
989981277448110080,2018-04-27 21:35:04,"b'@estolte @UrbanEdm @CityofEdmonton Checked on this - the team mentioned ""complete"" to indicate that the interim enh\xe2\x80\xa6 https://t.co/k31TXBIi41'",False,false,0,1
989574685741334529,2018-04-26 18:39:25,b'There are still a few days to nominate someone for a Community Traffic Safety Award! The deadline is April 30. Here\xe2\x80\xa6 https://t.co/bbD5PlHtp4',False,false,2,11
989529350163775488,2018-04-26 15:39:16,b'RT @ABTransComm: Intersections can be busy \xe2\x80\x93 pay close attention to everyone around you. Visit https://t.co/Z2IOHZWbjl for safety tips. #AB\xe2\x80\xa6',False,false,2,0
986624397938049025,2018-04-18 15:16:01,b'101 km/h in a 50 km/h construction zone &amp; 111 km/h in a 50km/h! Definitely not safe. This footage is from yesterday\xe2\x80\xa6 https://t.co/ELQ1v1A28W',False,false,5,4
985894167896207361,2018-04-16 14:54:21,b'RT @ABTransComm: Don\xe2\x80\x99t rely on daytime running light during inclement weather events - turn on your headlights so you can see &amp; be seen! #d\xe2\x80\xa6',False,false,6,0
984533347228516352,2018-04-12 20:46:56,"b'""Everyone needs to look out for each other and worry more about what [they] can do to contribute to safer streets.""\xe2\x80\xa6 https://t.co/JcoJAQp0ul'",False,false,0,2
984121770515939329,2018-04-11 17:31:28,"b'All school zones around elementary &amp; junior high schools are now playground zones, as well as around stand alone pl\xe2\x80\xa6 https://t.co/NY7iF7BXJD'",False,false,10,12
983390912691650560,2018-04-09 17:07:18,"b'RT @ABTransComm: Everyone is in a hurry, but that\xe2\x80\x99s no reason to drive aggressively #ABRoads'",False,false,5,0
981575927996936192,2018-04-04 16:55:12,b'Today is the day! The last conversion of a school zone to a playground zone took place today. Extending the hours o\xe2\x80\xa6 https://t.co/5z42Q2VGCE',False,false,21,54
981574712605093888,2018-04-04 16:50:22,b'RT @CityofEdmonton: News: City completes installation of playground zones https://t.co/xztmzZuIhs #yeg #yegtraffic',False,false,3,0
979036152903581696,2018-03-28 16:43:03,"b'RT @ABTransComm: Clear all snow and ice completely off windows, side view mirrors, headlights, taillights &amp; licence plates - this allows yo\xe2\x80\xa6'",False,false,7,0
979036051174973440,2018-03-28 16:42:38,"b'RT @ABTransComm: Impaired driving laws are changing, learn more https://t.co/oDPJxIrJbQ  #ABRoads #ImpairedDriving https://t.co/ArYe3agLnL'",False,true,10,0
978702174732533760,2018-03-27 18:35:56,"b""It's looking very snowy out there #yeg. Remember to slow down, drive to the conditions &amp; leave more room to stop #yegtraffic #VisionZero""",False,false,7,3
976925699977003008,2018-03-22 20:56:51,"b'RT @ABTransComm: Another wintry blast for central, northwest Alberta may cause poor driving conditions\nhttps://t.co/moA2OdFU2e #ABRoads'",False,false,3,0
976198049679556608,2018-03-20 20:45:26,b'RT @CityofEdmonton: Know someone who has helped make our streets safer? Nominate them for the Community Traffic Safety Award! Visit https:/\xe2\x80\xa6',False,false,6,0
976162011024211969,2018-03-20 18:22:14,b'The #VisionZero Street Team is in City Centre Mall today talking about traffic safety w drivers &amp; pedestrians. Peop\xe2\x80\xa6 https://t.co/j6ZD1T2MCQ',False,false,2,3
976138263915147264,2018-03-20 16:47:52,b'RT @ABTransComm: Do you know what constitutes #distracteddriving? https://t.co/walTGahOHR #ABRoads',False,false,6,0
975828084178825218,2018-03-19 20:15:19,"b'RT @CityofEdmonton: #yegbike: 83 Ave &amp; 106 St bike routes are gearing up for construction! Join the project team this Wednesday, 5-9 pm at\xe2\x80\xa6'",False,false,5,0
975751021967396864,2018-03-19 15:09:06,"b'RT @ABTransComm: In a collision, unrestrained occupants increase the risk for everyone in the vehicle \xe2\x80\x93 they may hit something or someone i\xe2\x80\xa6'",False,false,8,0
975750992095399940,2018-03-19 15:08:59,b'RT @ABTransComm: Making a left turn? Watch out for pedestrians who may be crossing. \nFailing to yield to a pedestrian in a crosswalk is dan\xe2\x80\xa6',False,false,16,0
974758534536577024,2018-03-16 21:25:19,"b""Tomorrow is St. Patrick's Day, so remember, the Luck o' the Irish won't get you home safely, but a sober designated\xe2\x80\xa6 https://t.co/Cp9HDYk70h""",False,false,11,22
974344677116620800,2018-03-15 18:00:48,b'It\xe2\x80\x99s a line up! Young drivers at Ross Sheppard High School talking to the #VisionZero Street Team about traffic saf\xe2\x80\xa6 https://t.co/v3tv0NWgQn',False,false,2,8
971806566302101505,2018-03-08 17:55:15,"b'U of A Students! The #VisionZero Street Team is in @UAlberta Students\xe2\x80\x99 Union Building today 10am-2pm, stop by &amp; tal\xe2\x80\xa6 https://t.co/wpRAtXirNH'",False,false,4,6
971056032033067008,2018-03-06 16:12:54,"b'RT @ABTransComm: Children under the age of 13 are safest in the back seat of a vehicle in proper restraints based on their age, height and\xe2\x80\xa6'",False,false,11,0
970794746007273472,2018-03-05 22:54:38,b'Beware the Glare! The #VisionZero Street Team spent the morning talking to drivers + pedestrians about\xe2\x80\xa6 https://t.co/6lTJEN7Sc7',False,false,6,8
970792220809863168,2018-03-05 22:44:36,b'RT @ABTransComm: Don\xe2\x80\x99t press your luck \xe2\x80\x93 #BuckleUp! #ABRoads #drivingtips',False,false,2,0
969344607686291456,2018-03-01 22:52:18,"b""Give each other space don't follow too closely. Drivers following too closely caused of more than 8,900 motor vehic\xe2\x80\xa6 https://t.co/R1M31532rW""",False,false,13,9
969342270490124288,2018-03-01 22:43:01,b'RT @CityofEdmonton: Winter Cycling? Be seen! Make sure your bike has a white head light and a red tail light for riding in the dark #yegbik\xe2\x80\xa6',False,false,3,0
969318061206470656,2018-03-01 21:06:49,"b'Drivers, Beware the Glare! In spring (Mar) &amp; fall (Oct) the glare of the sun is particularly bad at morning &amp; eveni\xe2\x80\xa6 https://t.co/KE5TFfxCtr'",False,false,10,15
968931756966428672,2018-02-28 19:31:47,b'RT @CityofEdmonton: Cycling this winter? Share your thoughts on winter maintenance and the new protected bike lanes at https://t.co/kGeBLEV\xe2\x80\xa6',False,false,6,0
968910190652178432,2018-02-28 18:06:05,"b""We are seeing the numbers of speeding violations increase due to the warmer weather &amp; drier roads. Don't let blue s\xe2\x80\xa6 https://t.co/SKycaAahvw""",False,false,17,21
968534087618109440,2018-02-27 17:11:35,"b'RT @ABTransComm: Between September 1, 2011, when #distracteddriving legislation was introduced, and March 31, 2017, there were 139,579 conv\xe2\x80\xa6'",False,false,8,0
968225941364199424,2018-02-26 20:47:07,b'RT @bevesslinger: Feb 21 I had the pleasure of talking to over 40 industry executives &amp; local business owners about traffic safety at the V\xe2\x80\xa6',False,false,1,0
968161861924405248,2018-02-26 16:32:30,b'RT @AMAcommunity: Learn how to drive the best by learning how to drive in the worst. https://t.co/7lKzZ9AYCu',False,false,4,0
968161289934483458,2018-02-26 16:30:13,"b'RT @ABTransComm: Distraction is dangerous for all road users: drivers, cyclists &amp; pedestrians. Use electronic devices only when you\xe2\x80\x99re stop\xe2\x80\xa6'",False,false,5,0
967135100440797184,2018-02-23 20:32:31,"b""Important notice! Don't fall for a scam. Photo radar tickets are NEVER emailed. They are sent via regular mail. Tha\xe2\x80\xa6 https://t.co/qGMnAjHT5O""",False,false,8,6
967134337786298368,2018-02-23 20:29:29,"b'RT @ABTransComm: If you\xe2\x80\x99re looking at your phone, the police are looking for you. \nPark your phone and drive your car #ABRoads'",False,false,18,0
966476376772505601,2018-02-22 00:54:59,b'RT @Lafarge_Canada: Our VP @b_willmer talking to the @VisionZeroYEG industry symposium. Thank you Bruce for your leadership in helping to m\xe2\x80\xa6',False,false,6,0
966468262899757056,2018-02-22 00:22:44,b'RT @Lafarge_Canada: Thanks to @VisionZeroYEG and @CityofEdmonton for having us today to discuss the very important subject of #RoadSafety.\xe2\x80\xa6',False,false,5,0
966439472307908608,2018-02-21 22:28:20,"b'Dr. Tony Qiu, Assoc. Professor of Transportation Engineering at the University of Alberta discusses the future of t\xe2\x80\xa6 https://t.co/yHLNCUixAR'",False,false,5,5
966418678680989696,2018-02-21 21:05:42,b'Breakout sessions at the Vision Zero Corporate &amp; Industry Symposium are underway! Members of the local &amp; national t\xe2\x80\xa6 https://t.co/ctLP1kPOmE',False,false,6,6
966414204491112448,2018-02-21 20:47:56,b'\xe2\x80\x98I believe at Lafarge we need to go above &amp; beyond to keep people safe &amp; do the right thing. I\xe2\x80\x99m asking each of you\xe2\x80\xa6 https://t.co/ou1ba0dqkI',False,false,1,2
966383040824950785,2018-02-21 18:44:06,b'Thank you Walter Niewoehner of the Accident Research Group @DEKRAInsight for travelling from Germany to bring us yo\xe2\x80\xa6 https://t.co/a27cHzYM03',False,false,0,3
966376393603825665,2018-02-21 18:17:41,"b'\xe2\x80\x98As @bevesslinger mentioned protecting children is very important to #VisionZero. Since implementing school zones,\xe2\x80\xa6 https://t.co/IwmRQHMqzt'",False,false,4,8
966374146966827008,2018-02-21 18:08:45,"b'\xe2\x80\x98We prioritize intersections to upgrade in #yeg based on collision, injury &amp; fatality data. We\xe2\x80\x99ve seen a 99% reduct\xe2\x80\xa6 https://t.co/qhG1mrD6Xd'",False,false,0,4
966364970366648320,2018-02-21 17:32:17,"b'\xe2\x80\x98As we slow down cars, you see drivers &amp; pedestrians &amp; bicyclists paying more attention to one another, and this ca\xe2\x80\xa6 https://t.co/wIcqqOzgs6'",False,false,1,11
966354008100151296,2018-02-21 16:48:44,"b'\xe2\x80\x98We have the right to move around without risking our lives and the lives of others\xe2\x80\x99 - Dr. Anders Lie, speaking on\xe2\x80\xa6 https://t.co/sjl8m4D0jU'",False,false,1,3
966352584163258368,2018-02-21 16:43:04,"b'Dr. Anders Lie of Sweden, one of the original proponents of #VisionZero, addresses members of the #yeg transportati\xe2\x80\xa6 https://t.co/tnnmeOgzbP'",False,false,2,4
966350382657019904,2018-02-21 16:34:19,b'\xe2\x80\x98I chose to come here today because I believe we can do much better. When you have the power to choose safety over\xe2\x80\xa6 https://t.co/snlaBLLZaP',False,false,0,3
966345109770940416,2018-02-21 16:13:22,"b'\xe2\x80\x98If many people drive carefully &amp; obey the speed limit, the driving culture changes &amp; everyone is safer. I know tha\xe2\x80\xa6 https://t.co/PFC3nmggmR'",False,false,1,7
966344244666380290,2018-02-21 16:09:56,b'Thank you Councillor @bevesslinger for welcoming attendees to the Vision Zero Corporate &amp; Industry Symposium &amp; shar\xe2\x80\xa6 https://t.co/KLv2bBRAur',False,false,6,8
966342719571296256,2018-02-21 16:03:52,"b'\xe2\x80\x98In this room, we have local, national, and international supporters of Vision Zero. This represents a true milesto\xe2\x80\xa6 https://t.co/8sz9UXqAsz'",False,false,2,2
966341444221878272,2018-02-21 15:58:48,"b'Today, over 40 industry executives &amp; business owners are gathering at the Vision Zero Corporate &amp; Industry Symposiu\xe2\x80\xa6 https://t.co/Efq7hMAo0v'",False,false,1,0
964538245483610112,2018-02-16 16:33:32,b'RT @ABTransComm: Heading out for the #longweekend? \nRemember to check with @511Alberta #knowbeforeyougo #winterdriving #wintersafety #ABRoa\xe2\x80\xa6',False,false,10,0
964225609806184449,2018-02-15 19:51:14,b'RT @edmontonpolice: Did you know the fine for distracted driving is $287 and three demerit points? Think of how much day-after Valentine\xe2\x80\x99s\xe2\x80\xa6',False,false,129,0
964175223917441024,2018-02-15 16:31:01,b'RT @ABTransComm: A red light is NOT a green light to text or use your phone! https://t.co/5KnZ8t1bCk #ABRoads',False,false,11,0
963901489012924417,2018-02-14 22:23:18,"b'Did you talk to the #VisionZero Street Team at one of their 17 appearances this fall? If you did, please complete t\xe2\x80\xa6 https://t.co/gWU7fO7eUF'",False,false,2,4
963780883747561472,2018-02-14 14:24:03,"b""Take extra time to get to work today. Its very slippery out there. Slow down and don't follow too close. It takes 2\xe2\x80\xa6 https://t.co/asCjRrEVP8""",False,false,5,4
963585108002332672,2018-02-14 01:26:06,b'RT @CityofEdmonton: Freezing rain in the forecast. Please walk/drive/cycle carefully. To get free sand for your walkways visit https://t.co\xe2\x80\xa6',False,false,18,0
963561776917889024,2018-02-13 23:53:24,"b'RT @YYC_BeSafe: Thanks for the mention! ab_amss: Safe drive or walk home, ice rain has made streets / sidewalks a mess in YEG @YYC_BeSafe @\xe2\x80\xa6'",False,false,1,0
963561702578036736,2018-02-13 23:53:06,"b'RT @ab_amss: Safe drive or walk home, ice rain has made streets / sidewalks a mess in YEG @YYC_BeSafe @ab_amss @511Alberta @TrmptRider @Sin\xe2\x80\xa6'",False,false,6,0
959575696707223552,2018-02-02 23:54:08,"b'RT @ABTransComm: Distracted driving is dangerous! In February, we work with stakeholders to increase awareness of its dangers. #ABRoads htt\xe2\x80\xa6'",False,false,16,0
959469145317294081,2018-02-02 16:50:44,b'RT @CityofEdmonton: More of the white stuff! More than 200 City staff are on the job clearing your way this morning using 100 trucks with s\xe2\x80\xa6',False,false,34,0
959214470286344192,2018-02-01 23:58:45,b'RT @takeETSalert: Reminder: #yeg is going to be excited &amp; busy in Downtown tonight! Going to see @JustinTrudeau at @MacEwanU or the @Edmont\xe2\x80\xa6',False,false,3,0
959103242155180032,2018-02-01 16:36:46,"b""It's going to be busy downtown tonight! @JustinTrudeau is visiting @MacEwanU &amp; there's an @EdmontonOilers game. Tak\xe2\x80\xa6 https://t.co/RShFoWjOVX""",False,false,6,9
958374896089747456,2018-01-30 16:22:35,b'RT @CityofEdmonton: Need to refresh your knowledge of winter driving techniques? Visit https://t.co/mPZ1LUEDFf to keep yourself and others\xe2\x80\xa6',False,false,15,0
958374028456022017,2018-01-30 16:19:08,b'RT @ab_amss: No texting and driving please. Sharing this would be cool. @ABTransComm @YYC_BeSafe @MotorcyclingCan @distractionadv @TruckerD\xe2\x80\xa6',False,false,14,0
958373803234549761,2018-01-30 16:18:15,b'RT @ABTransComm: Always look before proceeding through an intersection &amp; be prepared for the unexpected. #ABRoads',False,false,3,0
958373746154205184,2018-01-30 16:18:01,b'RT @ABTransComm: A full stop means the wheels of the vehicle must not be moving before proceeding safely through the intersection.  #ABRoads',False,false,8,0
956673923579445248,2018-01-25 23:43:32,"b""Drivers - it's starting to snow here in #yeg &amp; visibility is reduced, so it's a good time to remember to slow down,\xe2\x80\xa6 https://t.co/korBCb6Sli""",False,false,14,14
956595633703436288,2018-01-25 18:32:26,"b'RT @ABTransComm: When approaching an intersection or crosswalk, always be alert for pedestrians and bicyclists. \nVisit https://t.co/Z2IOHZW\xe2\x80\xa6'",False,false,5,0
956595610328551424,2018-01-25 18:32:20,"b'RT @ABTransComm: If you can\xe2\x80\x99t see the wheels of the vehicle in front of you, you\xe2\x80\x99ve stopped too close #ABRoads'",False,false,16,0
956299712478429184,2018-01-24 22:56:33,"b'""My mother was coming home from volunteering...when she stepped off the bus and was hit by an impaired driver who h\xe2\x80\xa6 https://t.co/Ccm8JDK4TX'",False,false,1,3
956200069539160065,2018-01-24 16:20:36,b'RT @CityofEdmonton: Have you cycled the new protected bike lanes? We want to hear from you! Visit https://t.co/kGeBLEDFNx to take the surve\xe2\x80\xa6',False,false,29,0
955905795316596736,2018-01-23 20:51:16,"b""Attn drivers! Our traffic safety analysts have reviewed collision data 2013-17 &amp; when it's not snowing &amp; it's warme\xe2\x80\xa6 https://t.co/WHB7Liw2oY""",False,false,7,13
955502155103838208,2018-01-22 18:07:20,b'RT @CityofEdmonton: Join our Bike Street Team and give two wheels a whirl in the winter! Check out some of the upcoming events where you ca\xe2\x80\xa6',False,false,7,0
955501477925023745,2018-01-22 18:04:39,b'RT @AMAcommunity: Not being a distracted driver is actually really easy. https://t.co/qAfRY2l0BH #distracteddriving',False,false,1,0
955501032972283904,2018-01-22 18:02:53,b'RT @ABTransComm: Keep intersections clear so that other traffic may proceed if the light changes. Visit https://t.co/Z2IOHZWbjl for  more d\xe2\x80\xa6',False,false,5,0
954419165929984000,2018-01-19 18:23:56,b'Have you noticed a new Playground Zone sign in your neighbourhood? Sign installations at all stand-alone playground\xe2\x80\xa6 https://t.co/mqn29hlFRL',False,false,5,7
954407172699439104,2018-01-19 17:36:16,b'RT @ABTransComm: Heading out for the weekend? \nRemember to check with @511Alberta #knowbeforeyougo #winterdriving #wintersafety #ABRoads',False,false,4,0
954058025630777344,2018-01-18 18:28:53,"b'Check out this free app for pedestrians! It turns your phone into a flashing beacon, making it easier to be seen in\xe2\x80\xa6 https://t.co/78k6YrdUVu'",False,false,1,2
953722404659871744,2018-01-17 20:15:15,"b'""If there\'s one thing I would like to say about traffic safety, it\'s don\'t drive impaired."" Thank you Allison for s\xe2\x80\xa6 https://t.co/q7eSPnLsvE'",False,false,3,8
953387773104279552,2018-01-16 22:05:32,"b'RT @AMAcommunity: Twice in the last 3 days, a tow truck has been hit on #abroads while assisting a broken down vehicle. Please help our roa\xe2\x80\xa6'",False,false,12,0
953006771823460353,2018-01-15 20:51:35,b'RT @AMAcommunity: Not being a distracted driver is actually really easy. https://t.co/qAfRY2l0BH #distracteddriving',False,false,2,0
953006193907138560,2018-01-15 20:49:17,"b'RT @ABTransComm: At stop signs, drivers are required to come to a full stop - this gives drivers a chance to see oncoming traffic, pedestri\xe2\x80\xa6'",False,false,13,0
951911139843104768,2018-01-12 20:17:56,b'RT @CityofEdmonton: Plan ahead and brake slowly to keep your winter cycling travels smooth. Learn more at https://t.co/S2AWcLMFVk #yegbike\xe2\x80\xa6',False,false,6,0
951568527340666880,2018-01-11 21:36:30,"b""RT @CityofEdmonton: High humidity and cold weather create icy roads. We're combating winter conditions with sand. Please #yeg - drive caref\xe2\x80\xa6""",False,false,4,0
951491161956339712,2018-01-11 16:29:05,"b""It's very cold today in #yeg. Make sure to give EXTRA space between you &amp; the next vehicle to allow room to stop &amp;\xe2\x80\xa6 https://t.co/3tu6yioCx0""",False,false,7,11
951126159646892032,2018-01-10 16:18:42,"b'New video! Did you see the Vision Zero Street Team this fall? 29,000 Edmontonians did! And 8,000 Edmontonians talke\xe2\x80\xa6 https://t.co/6jGUA1Z64J'",False,false,3,4
950770589131616256,2018-01-09 16:45:47,b'RT @edmontonpolice: It\xe2\x80\x99s a snowfall warning kind of day in #yeg. This means: be prepared for changing road conditions and adjust your drivi\xe2\x80\xa6',False,false,62,0
950770458927947776,2018-01-09 16:45:16,b'RT @CityofEdmonton: Refresh your knowledge of winter vehicle maintenance and driving techniques at https://t.co/mPZ1LUEDFf. Stay safe! #yeg\xe2\x80\xa6',False,false,4,0
950756826361942017,2018-01-09 15:51:06,"b""It's a snowy one out there! With lots of snow in the forecast, remember to slow down and drive to the conditions\xe2\x80\xa6 https://t.co/uUNXcQM0wY""",False,false,10,10
950424855542865920,2018-01-08 17:51:58,b'RT @ABTransComm: Always look before proceeding through an intersection &amp; be prepared for the unexpected. #ABRoads',False,false,7,0
950409620463370240,2018-01-08 16:51:25,b'RT @CityofEdmonton: Are you cycling this winter? Remember to wear a waterproof outer layer and warm inner layer to stay comfortable and war\xe2\x80\xa6',False,false,5,0
950408941124530176,2018-01-08 16:48:43,b'@EdmondChuiHW @pathsforppl @doniveson @Scott_McKeen @bevesslinger @AndrewKnack @waltersyeg @ben_hen @AnnaHoilanHo\xe2\x80\xa6 https://t.co/2W79QGP2cc',False,false,0,1
946423325726617600,2017-12-28 16:51:19,b'RT @ABTransComm: Drug-impaired driving has been an offence since 1920s. Alberta\xe2\x80\x99s law enforcement has the tools &amp; authority required to det\xe2\x80\xa6',False,false,8,0
946423269967544320,2017-12-28 16:51:05,b'RT @ABTransComm: Low beam headlights are more effective than high beams in fog or heavy snow conditions. #ABRoads #drivingtips',False,false,5,0
944284348961792000,2017-12-22 19:11:47,b'RT @ABTransComm: Hosting a party this holiday season? Here are some tips to reduce impaired driving: https://t.co/G9aP83tcXA #abroads',False,false,5,0
943952960266027008,2017-12-21 21:14:58,"b""RT @edmontonpolice: It's the shortest day of the year, so that means your vehicle lights will need to be on! Ensure you're being safe and v\xe2\x80\xa6""",False,false,40,0
942875373905129472,2017-12-18 21:53:01,b'We are making progress on safety for our children! 30km/hr signs have been installed at the 168 stand-alone playgro\xe2\x80\xa6 https://t.co/UBoeNwRNs1',False,false,5,16
942811946092396544,2017-12-18 17:40:59,b'RT @CityofEdmonton: Watch for the Bike Education Street Team on the new bike routes. They\xe2\x80\x99ll be out giving away great swag and providing in\xe2\x80\xa6',False,false,10,0
942811705221844992,2017-12-18 17:40:01,"b'RT @AMAcommunity: The cold weather is expected to return soon. Before it does, might be a good time to change your wiper blades. https://t.\xe2\x80\xa6'",False,false,2,0
942811433913348096,2017-12-18 17:38:57,b'RT @ABTransComm: Wear your #seatbelt \xe2\x80\x93 it increases the chance of surviving a collision by 50% #abroads #BuckleUp',False,false,7,0
941080284199510016,2017-12-13 22:59:58,b'RT @CityofEdmonton: Southside and West Central  protected bike routes are now open! Check out more info for all routes at https://t.co/g5Kb\xe2\x80\xa6',False,false,15,0
940989747899461637,2017-12-13 17:00:13,"b""RT @ab_amss: Don't drive distracted. @MJForbes @diversifiedAB @westgatechev @NAIT @ABTransComm @AlbertaSheriffs https://t.co/hqMVFycN0i""",False,true,7,0
940989679293276160,2017-12-13 16:59:56,"b'RT @ABTransComm: Impairment is a dangerous behaviour for all road users: drivers, cyclists &amp; pedestrians. \nPlease make plans to get home sa\xe2\x80\xa6'",False,false,2,0
940988294279585792,2017-12-13 16:54:26,b'RT @CityofEdmonton: Using the new bike lanes? Check out this video using the break in barrier to turn safely! #yegbike\n\nhttps://t.co/TuUa7f\xe2\x80\xa6',False,false,4,0
940323922804850689,2017-12-11 20:54:28,b'RT @ABTransComm: Stay back from snowplows. They will let you pass when it is safe to do so (approx every 5 - 8 KMs) #abroads #wintersafety\xe2\x80\xa6',False,false,20,0
939260491871821824,2017-12-08 22:28:46,b'RT @ABTransComm: Hosting a party this holiday season? Here are some tips to reduce impaired driving: https://t.co/G9aP83tcXA #abroads',False,false,4,0
939260427682267136,2017-12-08 22:28:31,"b""RT @ab_amss: It's so simple but seems so hard to do for some many. @VisionZeroYEG @MotorcyclingCan @AMTA_ca @TruckerDougYEG @ABTransComm @A\xe2\x80\xa6""",False,false,9,0
938914365842919424,2017-12-07 23:33:23,"b'Driving hungover can be as bad as driving drunk, Edmonton police warn holiday revellers via @edmontonjournal https://t.co/QyRaQh7AVp'",False,false,3,3
938829512766132224,2017-12-07 17:56:13,"b""Fatigue, dizziness, a throbbing head &amp; other factors that impact safety are all reasons why it's not safe to drive\xe2\x80\xa6 https://t.co/rWbZ06KRAO""",False,false,2,6
938829139070541824,2017-12-07 17:54:44,b'A student from @MacEwanU demonstrates the effects of impairment using the new @FordCanada Hangover Simulation Suit https://t.co/QJ2SCiU6UH',False,true,3,6
938819900411322368,2017-12-07 17:18:01,b'Partnering this morning w @edmontonpolice @fordcanada @RogersPlace to bring an important message to #yeg drivers: D\xe2\x80\xa6 https://t.co/nfrkqQOZG2',False,false,2,8
938803264807518208,2017-12-07 16:11:55,"b'RT @edmontonpolice: Driving hungover can be as dangerous as driving impaired: With holiday celebrations kicking off for the season, the Edm\xe2\x80\xa6'",False,false,24,0
938535399248371713,2017-12-06 22:27:30,b'A holiday reminder from @edmontonpolice that distracted driving is never a good idea: https://t.co/L3uOnwC4oE #VisionZero #yegtraffic',False,false,3,4
938096404974538757,2017-12-05 17:23:06,"b""The installation of standalone playground zone signs are nearly complete &amp; we've started converting the school zone\xe2\x80\xa6 https://t.co/aqISUSVBNc""",False,false,11,16
937715874097635328,2017-12-04 16:11:00,b'RT @ABTransComm: Drunk or high\xe2\x80\x94don\xe2\x80\x99t drive. https://t.co/LAsM0K8Wc9 #abroads #yyctraffic #yegtraffic https://t.co/KLDKkfn0ME',False,true,6,0
937715825313685504,2017-12-04 16:10:49,b'RT @ABTransComm: Planning on going out for a good time? Plan ahead for how you\xe2\x80\x99re getting home too.  #abroads https://t.co/HQn6liwTjc',False,true,14,0
936306127003795457,2017-11-30 18:49:11,"b'A reminder to drivers to slow down &amp; give some extra space between your vehicle &amp; the next! There have been 7,407 f\xe2\x80\xa6 https://t.co/5h5AUniogn'",False,false,4,7
935551124140048384,2017-11-28 16:49:04,b'RT @AMAcommunity: 8 Alberta winter road hazards you should know how to handle  https://t.co/iDEm6bBDHN',False,false,6,0
935550657083334656,2017-11-28 16:47:12,"b""RT @ABTransComm: Remember to check with @511Alberta if you're planning to travel this week #knowbeforeyougo #winterdriving #wintersafety #A\xe2\x80\xa6""",False,false,8,0
935550549121830912,2017-11-28 16:46:47,b'RT @ABTransComm: Properly used seatbelts can reduce fatal &amp; serious injury by 45-65% depending on the vehicle &amp; seating position #drivingti\xe2\x80\xa6',False,false,7,0
935248327662174208,2017-11-27 20:45:52,b'A reminder about what the different crosswalk signals mean #VisionZero https://t.co/q2yUtR0dZP',False,true,10,10
935187743239319553,2017-11-27 16:45:07,b'The #VisionZero Street team is out this morning talking to drivers at Tim Hortons on 104 Ave &amp; 111 St. Grabbing a c\xe2\x80\xa6 https://t.co/nhUoU5LO3b',False,false,6,10
